0.052407523329936465,0.012413789075966011,0.04348896816667394,0
0.052382625537742686,0.0124127816342448,0.04352388712763057,0
0.057368856088077944,0.015069806016750585,0.045920769047524755,0
0.04750768948734703,0.010138465849615242,0.041192603581661845,0
0.04455850543870037,0.00924347353289365,0.03899275752131481,0
0.04081802558576347,0.007565346273638922,0.03676677811819786,0
0.04823096372367956,0.01085499552481175,0.04164698833332171,0
0.050689037265613336,0.012115119740860143,0.04268615112000672,0
0.05070449118482019,0.012067659553195432,0.042724991690613105,0
0.044159162557589726,0.00927683261879138,0.03909116603887243,0
0.04080858601488663,0.007643061788591538,0.03674412673306167,0
0.06085025599519107,0.01659945082817643,0.047011885490828076,0
0.04677410475986455,0.01029771332701806,0.04050469625604923,0
0.042950987256703384,0.00829942903043782,0.03824497687265758,0
0.05607709365412098,0.014334518751049791,0.04539515522337207,0
0.05172704844595915,0.01228104856252422,0.043095979118525876,0
0.04418398622101878,0.00925395668605976,0.03905187787133166,0
0.0391995754808425,0.007136488626345735,0.03561765290443578,0
0.038719424287286586,0.006644818342116654,0.03526217113407676,0
0.043753300763999955,0.008895011279347158,0.03836935426516535,0
0.04393038457470611,0.008791883864241708,0.038836463730985774,0
0.05458799365211318,0.013699873457785497,0.044562309064107006,0
0.06406217955312245,0.0184554461162055,0.04825008598838964,0
0.06379469001855134,0.01836237641658553,0.0481123476477846,0
0.04316214128747271,0.008706765866182197,0.03809878578206687,0
0.06422193910822592,0.018063516546121917,0.048057651653139515,0
0.04680937655165351,0.0104130284115274,0.040827651022324545,0
0.04382715988965868,0.008806314984091823,0.03882360524920595,0
0.04229645053385161,0.008545316858507042,0.037597721024345845,0
0.04677005006644081,0.010185855813174412,0.040346619256675785,0
0.0630172146051457,0.01765033772847992,0.047756633672233796,0
0.051483458840611666,0.011956163153552591,0.043258309979949505,0
0.06255755845387223,0.017436267575009896,0.04768894742862022,0
0.04298905828603865,0.00844649576130328,0.03828071758924333,0
0.045885949143118575,0.009451043767225853,0.04014400919711155,0
0.04641711342543257,0.009992157825185964,0.04048780975283731,0
0.06374688732079618,0.01812534462916215,0.047859163925152784,0
0.05320955811183864,0.012946104252155565,0.04385018446772083,0
0.04396641290457498,0.009002148476521015,0.03859527884531581,0
0.037892269156859504,0.006385086269264353,0.03468498752896394,0
0.059423796833778283,0.01618300933852326,0.04665123952534857,0
0.03501522015137619,0.0056242963368962175,0.03239987182207067,0
0.05074966526192018,0.011899218293118723,0.04252305783474848,0
0.05581878216949962,0.014093250483933735,0.044959051558280574,0
